id,SuraID1,VerseID1,Text1,SuraID2,VerseID2,Text2,common,is_similar
2917,10,64,For them are glad tidings in this world and in the Hereafter. The words of Allah shall not change. That is the supreme triumph.,41,32,"This is by way of hospitality from Him Who is Most Forgiving, Most Merciful._ѝ",0,1
2920,10,68,They say: 'Allah has taken a son. Glory be to Him. He is self-sufficient! His is all that is in the heavens and all that is in the earth. Have you any authority to support (that Allah has taken a son)? Do you ascribe to Allah something of which you have no knowledge?,19,89,Surely you have made a monstrous statement.,0,1
2921,10,68,They say: 'Allah has taken a son. Glory be to Him. He is self-sufficient! His is all that is in the heavens and all that is in the earth. Have you any authority to support (that Allah has taken a son)? Do you ascribe to Allah something of which you have no knowledge?,19,90,"It is such a monstrosity that heavens might well-nigh burst forth at it, the earth might be cleaved, and the mountains fall",2,1
2922,10,68,They say: 'Allah has taken a son. Glory be to Him. He is self-sufficient! His is all that is in the heavens and all that is in the earth. Have you any authority to support (that Allah has taken a son)? Do you ascribe to Allah something of which you have no knowledge?,19,91,at their ascribing a son to the Most Compassionate Lord.,1,1
2924,10,68,They say: 'Allah has taken a son. Glory be to Him. He is self-sufficient! His is all that is in the heavens and all that is in the earth. Have you any authority to support (that Allah has taken a son)? Do you ascribe to Allah something of which you have no knowledge?,19,93,There is no one in the heavens and the earth but he shall come to the Most Compassionate Lord as His servant.,2,1
2925,10,68,They say: 'Allah has taken a son. Glory be to Him. He is self-sufficient! His is all that is in the heavens and all that is in the earth. Have you any authority to support (that Allah has taken a son)? Do you ascribe to Allah something of which you have no knowledge?,19,94,Verily He encompasses them and has counted them all.,0,1
2926,10,68,They say: 'Allah has taken a son. Glory be to Him. He is self-sufficient! His is all that is in the heavens and all that is in the earth. Have you any authority to support (that Allah has taken a son)? Do you ascribe to Allah something of which you have no knowledge?,19,95,On the Day of Resurrection each one of these will come to Him singly.,0,1
2927,10,71,"And narrate to them the story of Noah when he said to his people: 'My people! If my living in your midst and my effort to shake you out of heedlessness by reciting to you the revelations of Allah offend you, then remember that I have put all my trust in Allah. So draw up your plan in concert with those whom you associate with Allah in His divinity, leaving no part of it obscure, and then put it into effect against me, and give me no respite.",11,54,"All we can say is that some god of ours has afflicted you with evil.. Hud said: 'Indeed I take Allah as my witness, and you too to be my witnesses that I have nothing to do with your associating with Allah",2,1
2928,10,71,"And narrate to them the story of Noah when he said to his people: 'My people! If my living in your midst and my effort to shake you out of heedlessness by reciting to you the revelations of Allah offend you, then remember that I have put all my trust in Allah. So draw up your plan in concert with those whom you associate with Allah in His divinity, leaving no part of it obscure, and then put it into effect against me, and give me no respite.",11,55,"others than Him in His divinity. So conspire against me, all of you, and give me no respite.",2,1
2930,10,72,"When you turned your back on my admonition (what harm did you cause me?) I had asked of you no reward, for my reward lies only with Allah, and I am commanded to be of those who totally submit (to Allah)",2,131,"When his Lord said to him, ""Surrender,"" he promptly responded, ""I have surrendered to the Lord of the Universe (and become a Muslim).""",1,1
2931,10,72,"When you turned your back on my admonition (what harm did you cause me?) I had asked of you no reward, for my reward lies only with Allah, and I am commanded to be of those who totally submit (to Allah)",2,132,"He also enjoined on his children to follow the same way. Jacob also did the same and his last will to his sons was, ""O my children, Allah has chosen the same way of life for you. Hence remain Muslims up to your last breath.""",1,1
2933,10,72,"When you turned your back on my admonition (what harm did you cause me?) I had asked of you no reward, for my reward lies only with Allah, and I am commanded to be of those who totally submit (to Allah)",5,48,"Then We revealed the Book to you (O Muhammad!) with Truth, confirming whatever of the Book was revealed before, and protecting and guarding over it. Judge, then, in the affairs of men in accordance with the Law that Allah has revealed, and do not follow their desires in disregard of the Truth which has come to you. For each of you We have appointed a Law and a way of life. And had Allah so willed, He would surely have made you one single community; instead, (He gave each of you a Law and a way of life) in order to test you by what He gave you. Vie, then, one with another in good works. Unto Allah is the return of all of you; and He will then make you understand the truth concerning the matters on which you disagreed.",1,1
